names,date_x,score,genre,overview,crew,orig_title,status,orig_lang,budget_x,revenue,country
Barbie Mariposa & the Fairy Princess,08/26/2013 ,69.0,"Animation, Family, Fantasy","Mariposa becomes the Royal Ambassador of Flutterfield, and is sent to bring peace between her fairy land and their rivals, the Crystal Fairies of Shimmervale. While Mariposa doesn't make a great first impression on  the King, she becomes fast friends with his shy daughter, Princess Catania. However, a misunderstanding causes Mariposa to be banished from their fairy land. As Mariposa and Zee returns to Flutterfield, they encounter a dark fairy on her way to destroy Shimmervale. Mariposa rushes back and helps Princess Catania to save their fairy land and together, the two girls prove that the best way to make a friend, is to be a friend.","Kelly Sheridan, Mariposa (voice), Maryke Hendrikse, Princess Catania (voice), Tabitha St. Germain, Willa / Zee (voice), Kathleen Barr, Gwyllion / Anu (voice), Mariee Devereux, Talayla (voice), Alessandro Juliani, Prince Carlos (voice), Jane Barr, Queen Marabella (voice), Alistair Abell, Lord Gastrous (voice), Russell Roberts, King Regellius (voice)",Barbie Mariposa & the Fairy Princess, Released, English,131200000.0,518523022.8,GB
Don't Blame the Kid,05/13/2016 ,77.0,"Comedy, Romance","After a one-night stand results in pregnancy, a young woman decides to become partners with the emotionally immature father-to-be.","Karla Souza, Maru, Ricardo Abarca, Renato, Biassini Segura, El Cadaver, Gerardo Taracena, Plutarco, Sofía Sisniega, Laura, Rocío García, Paulina, Fabiola Guajardo, Daniela, Mar Carrera, Mamá, Erick Elías, Juan Pablo", ¿Qué culpa tiene el niño?, Released," Spanish, Castilian",105800000.0,667037174.8,MX
Young Mom 2,03/22/2019 ,10.0,Romance,"Won-jin is unemployed and spends most of his time pleasuring himself and dreaming after Seon-mi. One day, his father brings home a very young wife who will be Won-jin's step-mother, and he hopes she'll be the woman of his dreams.","Kim Soo-ji, , Kim Woo-kyung, , Min Do-yoon, Won-jin, Ahn Min-sang, ", 어린 엄마 2, Released, Korean,201940000.0,38157314.0,KR
Underwater,01/23/2020 ,63.0,"Horror, Science Fiction, Action, Adventure","After an earthquake destroys their underwater station, six researchers must navigate two miles along the dangerous, unknown depths of the ocean floor to make it to safety in a race against time.","Kristen Stewart, Norah Price, Vincent Cassel, Captain Lucien, Mamoudou Athie, Rodrigo Nagenda, T.J. Miller, Paul Abel, John Gallagher Jr., Liam Smith, Jessica Henwick, Emily Haversham, Gunner Wright, Lee Miller, Fiona Rene, Godmother, Amanda Troop, Poseidon Patty",Underwater, Released, English,65000000.0,39177495.0,AU
Kate,09/10/2021 ,67.0,Action,A ruthless criminal operative has less than 24 hours to exact revenge on her enemies and in the process forms an unexpected bond with the daughter of one of her past victims.,"Mary Elizabeth Winstead, Kate, Miku Martineau, Ani, Woody Harrelson, Varrick, Tadanobu Asano, Renji, Jun Kunimura, Kijima, MIYAVI, Jojima, Michiel Huisman, Stephen, Mari Yamamoto, Kanako, Hirotaka Renge, Specialist",Kate, Released, English,37800000.0,638719244.4,US
Mirai,06/16/2018 ,72.0,"Animation, Family, Fantasy, Adventure, Drama","Unhappy after his new baby sister displaces him, four-year-old Kun begins meeting people and pets from his family's history in their unique house in order to help him become the big brother he was meant to be.","Moka Kamishiraishi, Kun (voice), Haru Kuroki, Mirai (voice), Gen Hoshino, Father (voice), Kumiko Aso, Mother (voice), Mitsuo Yoshihara, Mysterious Man (voice), Yoshiko Miyazaki, Grandmother (voice), Koji Yakusho, Grandfather (voice), Masaharu Fukuyama, Young Man (voice), Kaede Hondo, Baby Mirai (voice)", 未来のミライ, Released, Japanese,33291535.2,27526961.0,AU
After Earth,06/05/2013 ,52.0,"Science Fiction, Action, Adventure","One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.","Jaden Smith, Kitai Raige, Will Smith, Cypher Raige, Sophie Okonedo, Faia Raige, Zoë Kravitz, Senshi Raige, Glenn Morshower, Commander Velan, Chris Geere, Hesper Navigator, Diego Klattenhoff, Veteran Ranger, Lincoln Lewis, Running Cadet, David Denman, Private McQuarrie",After Earth, Released, English,130000000.0,251499665.0,AU
The Hitman's Bodyguard,08/31/2017 ,69.0,"Action, Comedy","The world’s top bodyguard gets a new client, a hitman who must testify at the International Court of Justice. They must put their differences aside and work together to make it to the trial on time.","Ryan Reynolds, Michael Bryce, Samuel L. Jackson, Darius Kincaid, Gary Oldman, Vladislav Dukhovich, Salma Hayek, Sonia Kincaid, Richard E. Grant, Seifert, Élodie Yung, Amelia Roussel, Joaquim de Almeida, Foucher, Kirsty Mitchell, Rebecca Harr, Yuri Kolokolnikov, Ivan",The Hitman's Bodyguard, Released, English,30000000.0,176586701.0,AU
Con Air,07/17/1997 ,67.0,"Action, Thriller, Crime","Newly-paroled former US Army ranger Cameron Poe is headed back to his wife, but must fly home aboard a prison transport flight dubbed ""Jailbird"" taking the “worst of the worst” prisoners, a group described as “pure predators”, to a new super-prison. Poe faces impossible odds when the transport plane is skyjacked mid-flight by the most vicious criminals in the country led by the mastermind — genius serial killer Cyrus ""The Virus"" Grissom, and backed by black militant Diamond Dog and psychopath Billy Bedlam.","Nicolas Cage, Cameron Poe, John Malkovich, Cyrus ""The Virus"" Grissom, John Cusack, Agent Vince Larkin, Ving Rhames, Nathan ""Diamond Dog"" Jones, Mykelti Williamson, ""Baby-O"" O'Dell, Dave Chappelle, ""Pinball"" Parker, Colm Meaney, Agent Duncan Malloy, Monica Potter, Tricia Poe, Landry Allbright, Casey Poe",Con Air, Released, English,80000000.0,224117573.0,AU
From Russia with Love,01/02/1964 ,71.0,"Action, Thriller, Adventure","Agent 007 is back in the second installment of the James Bond series, this time battling a secret crime organization known as SPECTRE. Russians Rosa Klebb and Kronsteen are out to snatch a decoding device known as the Lektor, using the ravishing Tatiana to lure Bond into helping them. Bond willingly travels to meet Tatiana in Istanbul, where he must rely on his wits to escape with his life in a series of deadly encounters with the enemy.","Sean Connery, James Bond, Daniela Bianchi, Tatiana 'Tanja' Romanova, Pedro Armendáriz, Ali Kerim Bey, Lotte Lenya, Rosa Klebb, Robert Shaw, Donald 'Red' Grant, Bernard Lee, M, Eunice Gayson, Sylvia Trench, Walter Gotell, Morzeny, Francis de Wolff, Vavra",From Russia with Love, Released, English,2500000.0,78900000.0,AU
The Wedding Ringer,02/12/2015 ,65.0,Comedy,"Doug Harris is a loveable but socially awkward groom-to-be with a problem: he has no best man.  With less than two weeks to go until he marries the girl of his dreams, Doug is referred to Jimmy Callahan, owner and CEO of Best Man, Inc., a company that provides flattering best men for socially challenged guys in need.  What ensues is a hilarious wedding charade as they try to pull off the big con, and an unexpected budding bromance between Doug and his fake best man Jimmy.","Kevin Hart, Jimmy Callahan / Bic, Josh Gad, Doug Harris, Kaley Cuoco, Gretchen Palmer, Affion Crockett, Reggie / DrysDale, Olivia Thirlby, Alison Palmer, Jorge Garcia, Lurch / Garvey, Nicky Whelan, Nadia, Dan Gill, Bronstein / Dickerson, Corey Holcomb, Otis / Alzado",The Wedding Ringer, Released, English,23000000.0,80171596.0,AU
Teenage Mutant Ninja Turtles,08/02/1990 ,66.0,"Science Fiction, Action, Adventure, Comedy, Family","A quartet of humanoid turtles, trained by their mentor in ninjitsu, must learn to work together to face the menace of Shredder and the Foot Clan.","Judith Hoag, April O'Neal, Elias Koteas, Casey Jones, Josh Pais, Raphael (voice) / Passenger In Cab, David Forman, Leonardo / Gang Member, Brian Tochi, Leonardo (Voice), Leif Tilden, Donatello / Foot Messenger, Corey Feldman, Donatello (Voice), Michelan Sisti, Michaelangelo / Pizza Man, Robbie Rist, Michaelangelo (Voice)",Teenage Mutant Ninja Turtles, Released, English,125000000.0,485004754.0,AU
Teenage Mutant Ninja Turtles,08/02/1990 ,66.0,"Science Fiction, Action, Adventure, Comedy, Family","A quartet of humanoid turtles, trained by their mentor in ninjitsu, must learn to work together to face the menace of Shredder and the Foot Clan.","Judith Hoag, April O'Neal, Elias Koteas, Casey Jones, Josh Pais, Raphael (voice) / Passenger In Cab, David Forman, Leonardo / Gang Member, Brian Tochi, Leonardo (Voice), Leif Tilden, Donatello / Foot Messenger, Corey Feldman, Donatello (Voice), Michelan Sisti, Michaelangelo / Pizza Man, Robbie Rist, Michaelangelo (Voice)",Teenage Mutant Ninja Turtles, Released, English,13500000.0,202000000.0,AU
Irreversible,02/12/2004 ,72.0,"Drama, Thriller, Crime, Mystery",A woman’s lover and her ex-boyfriend take justice into their own hands after she becomes the victim of a rapist.,"Monica Bellucci, Alex, Vincent Cassel, Marcus, Albert Dupontel, Pierre, Jo Prestia, The Tapeworm, Philippe Nahon, Man, Stéphane Drouot, Stéphane, Jean-Louis Costes, Fistman, Mick Gondouin, Mick, Mourad Khima, Mourad", Irréversible, Released, French,5400000.0,8133256.0,AU
Point Break,01/01/2016 ,59.0,"Action, Adventure, Crime, Thriller","A young undercover FBI agent infiltrates a gang of thieves who share a common interest in extreme sports. A remake of the 1991 film, ""Point Break"".","Edgar Ramírez, Bodhi, Luke Bracey, Johnny Utah, Teresa Palmer, Samsara Dietz, Ray Winstone, Angelo Pappas, Max Thieriot, Jeff, Delroy Lindo, FBI Instructor, Tobias Santelmann, Chowder, James Le Gros, FBI Agent, BoJesse Christopher, FBI Director Chapman",Point Break, Released, English,100000000.0,126704591.0,AU
Point Break,01/01/2016 ,59.0,"Action, Adventure, Crime, Thriller","A young undercover FBI agent infiltrates a gang of thieves who share a common interest in extreme sports. A remake of the 1991 film, ""Point Break"".","Edgar Ramírez, Bodhi, Luke Bracey, Johnny Utah, Teresa Palmer, Samsara Dietz, Ray Winstone, Angelo Pappas, Max Thieriot, Jeff, Delroy Lindo, FBI Instructor, Tobias Santelmann, Chowder, James Le Gros, FBI Agent, BoJesse Christopher, FBI Director Chapman",Point Break, Released, English,24000000.0,83531958.0,AU
Money Heist: The Phenomenon,04/03/2020 ,75.0,Documentary,A documentary on why 'Money Heist' sparked a wave of enthusiasm around the world for a lovable group of thieves and their professor.,"Úrsula Corberó, Self, Álvaro Morte, Self, Itziar Ituño, Self, Pedro Alonso, Self, Alba Flores, Self, Miguel Herrán, Self, Esther Acebo, Self, Jaime Lorente, Self, Rodrigo de la Serna, Self", La Casa de Papel: el fenómeno, Released," Spanish, Castilian",98800000.0,580810039.6,US
The Man from Earth: Holocene,10/13/2017 ,57.0,"Drama, Science Fiction","14,000 year-old ""Man from Earth"" John Oldman, now teaching in northern California, realizes that not only is he finally starting to age, but four students have discovered his deepest secret, putting his life in grave danger and potentially destroying the world's most popular religion.","David Lee Smith, John Oldman, Vanessa Williams, Carolyn, Michael Dorn, Dr. Gil Parker, William Katt, Art, Sterling Knight, Philip, Brittany Curran, Tara, Davi Santos, Second student, Doug Haley, First student, Akemi Look, Isabel",The Man from Earth: Holocene, Released, English,136000000.0,214723902.8,US
Death Wish,03/02/2018 ,61.0,"Action, Crime, Drama, Thriller",A mild-mannered father is transformed into a killing machine after his family is torn apart by a violent act.,"Bruce Willis, Paul Kersey, Vincent D'Onofrio, Frank Kersey, Dean Norris, Detective Rains, Elisabeth Shue, Lucy Kersey, Camila Morrone, Jordan Kersey, Jack Kesy, The Fish, Kirby Bliss Blanton, Bethany, Beau Knapp, Knox, Mike Epps, Dr. Chris Salgado",Death Wish, Released, English,30000000.0,48575965.0,AU
10.0 Earthquake,10/15/2014 ,50.0,"Drama, Adventure, Action","Los Angeles is about to be hit by a devastating earthquake, and time is running out to save the city from imminent danger.","Heather Sossaman, Nicole, Henry Ian Cusick, Jack, Cameron Richardson, Emily, Chasty Ballesteros, Cindy, Jeffrey Jones, Gladstone, Kristen Dalton, Stephanie, Olivia Jordan, Felicia, Malcolm Barrett, Booker, André Gower, Tour Bus Guide",10.0 Earthquake, Released, English,162400000.0,633353264.4,US
Paranormal Activity: The Marked Ones,01/30/2014 ,54.0,"Horror, Thriller","Seventeen-year-old Jesse has been hearing terrifying sounds coming from his neighbor’s apartment, but when he turns on his camera and sets out to uncover their source, he encounters an ancient evil that won’t rest until it’s claimed his very soul.","Andrew Jacobs, Jesse Arista, Jorge Diaz, Hector, Gabrielle Walsh, Marisol Vargas, Renée Victor, Irma Arista, Carlos Pratts, Oscar Lopez, Noemi Gonzalez, Evette Arista, David Saucedo, Cesar Arista, Gloria Sandoval, Ana Sanchez, Katie Featherston, Katie",Paranormal Activity: The Marked Ones, Released, English,5000000.0,90904854.0,AU
Blood Red Sky,07/23/2021 ,70.0,"Horror, Thriller, Action","A woman with a mysterious illness is forced into action when a group of terrorists attempt to hijack a transatlantic overnight flight. In order to protect her son she will have to reveal a dark secret, and unleash the inner monster she has fought to hide.","Peri Baumeister, Nadja, Carl Anton Koch, Elias, Kais Setti, Farid, Alexander Scheer, Eightball, Dominic Purcell, Berg, Graham McTavish, Col. Alan Drummond, Roland Møller, Karl, Chidi Ajufo, Curtiz, Rebecca Dyson-Smith, Sergeant Karen Brown",Blood Red Sky, Released, German,17739525.0,224582523.6,AU
The Others,11/08/2001 ,76.0,"Horror, Mystery, Thriller","Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.","Nicole Kidman, Grace Stewart, Christopher Eccleston, Charles Stewart, Alakina Mann, Anne Stewart, James Bentley, Nicholas Stewart, Fionnula Flanagan, Mrs. Bertha Mills, Eric Sykes, Mr. Edmund Tuttle, Elaine Cassidy, Lydia, Renée Asherson, Old Lady, Gordon Reid, Assistant",The Others, Released, English,17000000.0,207765056.0,AU
Death Race,10/30/2008 ,62.0,"Action, Thriller, Science Fiction","Terminal Island, New York: 2020. Overcrowding in the US penal system has reached a breaking point. Prisons have been turned over to a monolithic Weyland Corporation, which sees jails full of thugs as an opportunity for televised sport. Adrenalized inmates, a global audience hungry for violence and a spectacular, enclosed arena come together to form the 'Death Race', the biggest, most brutal event.","Jason Statham, Jensen Ames, Joan Allen, Warden Hennessey, Ian McShane, Coach, Tyrese Gibson, Machine Gun Joe Mason, Natalie Martinez, Elizabeth Case, Max Ryan, Pachenko, Jason Clarke, Guard Ulrich, Frederick Koehler, Lists, Jacob Vargas, Gunner",Death Race, Released, English,65000000.0,72516819.0,AU
Son of the Mask,02/18/2005 ,41.0,"Fantasy, Comedy, Family, Adventure","Tim Avery, an aspiring cartoonist, finds himself in a predicament when his dog stumbles upon the mask of Loki. Then after conceiving an infant son ""born of the mask"", he discovers just how looney child raising can be.","Jamie Kennedy, Tim Avery, Alan Cumming, Loki, Traylor Howard, Tonya Avery, Kal Penn, Jorge, Steven Wright, Daniel Moss, Ben Stein, Dr. Neuman, Peter Callan, Museum Redneck, Liam Falconer, Alvey, Ryan Falconer, Alvey",Son of the Mask, Released, English,100000000.0,59918422.0,US
Splatter: Naked Blood,02/20/1996 ,59.0,"Science Fiction, Horror","A scientist taints his mother's scientific experiment with his own drug that transforms pain into a pleasurable experience. Unfortunately for the three women involved in the experiment, the drug works a little bit too well.","Misa Aika, Rika Mikami, Yumika Hayashi, Gluttonous Woman, Mika Kirihara, Vain Woman, Sadawo Abe, Eiji Kure, Masumi Nakao, Yuki Kure, Eiji's mother, Tadashi Shiraishi, Eiji's father, Seiya Hiramatsu, Eiji, the progeny", 女虐 悪魔の悦び, Released, Japanese,105800000.0,216113745.0,JP
The Beasts,07/20/2022 ,75.0,"Thriller, Drama","Antoine and Olga, a French couple, have been living in a small village in Galicia for a long time. They practice eco-responsible agriculture and restore abandoned houses to facilitate repopulation. Everything should be idyllic but for their opposition to a wind turbine project that creates a serious conflict with their neighbors. The tension will rise to the point of irreparability.","Marina Foïs, Olga, Denis Ménochet, Antoine, Luis Zahera, Xan, Diego Anido, Lorenzo, Marie Colomb, Marie Denis, Machi Salgado, Rafael, David Menéndez, Cabo 3 Alfonso, Luisa Merelas, Madre Anta, José Manuel Fernández y Blanco, Pepiño", As bestas, Released, Galician,113400000.0,448847740.0,FR
Riverdance: The Animated Adventure,01/14/2022 ,59.0,"Animation, Fantasy, Music, Adventure, Comedy, Family",A young Irish boy named Keegan and Spanish girl named Moya journey into a magical world of the Megaloceros Giganteus who teach them to appreciate Riverdance as a celebration of life. Based on the stage show phenomenon of the same name and featuring Bill Whelan’s multi-platinum Grammy Award-winning music.,"Pierce Brosnan, Grandad / Patrick (voice), Sam Hardy, Keegan (voice), Hannah Herman Cortes, Moya (voice), Lilly Singh, Penny (voice), Jermaine Fowler, Benny (voice), John Kavanagh, Gatekeeper (voice), Pauline McLynn, Grandma (voice), Aisling Bea, Margot (voice), Brendan Gleeson, Huntsman (voice)",Riverdance: The Animated Adventure, Released, English,125400000.0,320224992.8,US
Fiona,10/26/2022 ,70.0,Horror,"Based from the characters & lore of Shrek, comes a new twisted tale...","Dakota Daulby, Prince Callum, Sof Puchley, Princess Fiona, Maddi Estrada, Ogre Fiona",Fiona, Released, English,128800000.0,366935804.0,US
21 Jump Street,03/14/2012 ,69.0,"Action, Comedy, Crime","In high school, Schmidt was a dork and Jenko was the popular jock. After graduation, both of them joined the police force and ended up as partners riding bicycles in the city park. Since they are young and look like high school students, they are assigned to an undercover unit to infiltrate a drug ring that is supplying high school students synthetic drugs.","Jonah Hill, Officer Morton Schmidt / Doug McQuaid, Channing Tatum, Officer Greg Jenko / Brad McQuaid, Brie Larson, Molly Tracey, Dave Franco, Eric Molson, Rob Riggle, Mr. Walters, Ice Cube, Captain Dickson, DeRay Davis, Domingo, Ellie Kemper, Ms. Griggs, Jake Johnson, Principal Dadier",21 Jump Street, Released, English,42000000.0,202812429.0,AU
